participant_id,session_id,timestamp_ms,phase,trial_id,gaze_x,gaze_y,page_width,page_height,event_type,event_value,text_id,probe_tut,difficulty,familiarity,comprehension_correct
P002,S1777384531374,127677,probe,trial_3,737.20,140.91,1600,865,gaze,,p3,,,,
P002,S1777384531374,127702,probe,trial_3,691.49,170.83,1600,865,gaze,,p3,,,,
P002,S1777384531374,127726,probe,trial_3,679.58,181.03,1600,865,gaze,,p3,,,,
P002,S1777384531374,127753,probe,trial_3,675.58,194.56,1600,865,gaze,,p3,,,,
P002,S1777384531374,127779,probe,trial_3,707.29,194.54,1600,865,gaze,,p3,,,,
P002,S1777384531374,127806,probe,trial_3,726.00,187.26,1600,865,gaze,,p3,,,,
P002,S1777384531374,127829,probe,trial_3,777.39,208.43,1600,865,gaze,,p3,,,,
P002,S1777384531374,127857,probe,trial_3,792.56,205.02,1600,865,gaze,,p3,,,,
P002,S1777384531374,127882,probe,trial_3,750.62,213.64,1600,865,gaze,,p3,,,,
P002,S1777384531374,127923,probe,trial_3,718.10,245.69,1600,865,gaze,,p3,,,,
P002,S1777384531374,127952,probe,trial_3,651.21,273.77,1600,865,gaze,,p3,,,,
P002,S1777384531374,127984,probe,trial_3,577.13,305.58,1600,865,gaze,,p3,,,,
P002,S1777384531374,128009,probe,trial_3,524.68,302.56,1600,865,gaze,,p3,,,,
P002,S1777384531374,128032,probe,trial_3,411.52,322.70,1600,865,gaze,,p3,,,,
P002,S1777384531374,128059,probe,trial_3,299.08,358.91,1600,865,gaze,,p3,,,,
P002,S1777384531374,128081,probe,trial_3,218.53,376.44,1600,865,gaze,,p3,,,,
P002,S1777384531374,128111,probe,trial_3,170.49,371.69,1600,865,gaze,,p3,,,,
P002,S1777384531374,128142,probe,trial_3,142.45,364.73,1600,865,gaze,,p3,,,,
P002,S1777384531374,128168,probe,trial_3,161.66,350.76,1600,865,gaze,,p3,,,,
P002,S1777384531374,128210,probe,trial_3,211.13,303.44,1600,865,gaze,,p3,,,,
P002,S1777384531374,128234,probe,trial_3,171.31,286.54,1600,865,gaze,,p3,,,,
P002,S1777384531374,128255,probe,trial_3,218.69,278.61,1600,865,gaze,,p3,,,,
P002,S1777384531374,128291,probe,trial_3,260.07,270.73,1600,865,gaze,,p3,,,,
P002,S1777384531374,128319,probe,trial_3,288.26,263.49,1600,865,gaze,,p3,,,,
P002,S1777384531374,128348,probe,trial_3,319.95,255.78,1600,865,gaze,,p3,,,,
P002,S1777384531374,128372,probe,trial_3,343.00,241.45,1600,865,gaze,,p3,,,,
P002,S1777384531374,128393,probe,trial_3,322.01,266.81,1600,865,gaze,,p3,,,,
P002,S1777384531374,128420,probe,trial_3,391.74,264.27,1600,865,gaze,,p3,,,,
P002,S1777384531374,128445,probe,trial_3,363.69,287.74,1600,865,gaze,,p3,,,,
P002,S1777384531374,128476,probe,trial_3,365.73,292.23,1600,865,gaze,,p3,,,,
P002,S1777384531374,128501,probe,trial_3,356.87,273.86,1600,865,gaze,,p3,,,,
P002,S1777384531374,128526,probe,trial_3,348.75,258.01,1600,865,gaze,,p3,,,,
P002,S1777384531374,128565,probe,trial_3,343.06,259.30,1600,865,gaze,,p3,,,,
P002,S1777384531374,128612,probe,trial_3,342.78,257.88,1600,865,gaze,,p3,,,,
P002,S1777384531374,128639,probe,trial_3,382.81,261.14,1600,865,gaze,,p3,,,,
P002,S1777384531374,128670,probe,trial_3,399.27,271.24,1600,865,gaze,,p3,,,,
P002,S1777384531374,128694,probe,trial_3,410.99,281.30,1600,865,gaze,,p3,,,,
P002,S1777384531374,128724,probe,trial_3,445.47,263.14,1600,865,gaze,,p3,,,,
P002,S1777384531374,128756,probe,trial_3,422.54,264.51,1600,865,gaze,,p3,,,,
P002,S1777384531374,128792,probe,trial_3,414.23,284.40,1600,865,gaze,,p3,,,,
P002,S1777384531374,128821,probe,trial_3,383.87,285.97,1600,865,gaze,,p3,,,,
P002,S1777384531374,128855,probe,trial_3,422.45,289.41,1600,865,gaze,,p3,,,,
P002,S1777384531374,128886,probe,trial_3,419.45,297.58,1600,865,gaze,,p3,,,,
P002,S1777384531374,128912,probe,trial_3,417.62,304.53,1600,865,gaze,,p3,,,,
P002,S1777384531374,128944,probe,trial_3,419.01,324.73,1600,865,gaze,,p3,,,,
P002,S1777384531374,128972,probe,trial_3,462.50,317.66,1600,865,gaze,,p3,,,,
P002,S1777384531374,128999,probe,trial_3,496.53,337.12,1600,865,gaze,,p3,,,,
P002,S1777384531374,129034,probe,trial_3,518.17,323.61,1600,865,gaze,,p3,,,,
P002,S1777384531374,129065,probe,trial_3,541.14,339.40,1600,865,gaze,,p3,,,,
P002,S1777384531374,129100,probe,trial_3,578.19,338.82,1600,865,gaze,,p3,,,,
P002,S1777384531374,129132,probe,trial_3,578.38,316.26,1600,865,gaze,,p3,,,,
P002,S1777384531374,129162,probe,trial_3,600.79,280.36,1600,865,gaze,,p3,,,,
P002,S1777384531374,129191,probe,trial_3,575.91,269.68,1600,865,gaze,,p3,,,,
P002,S1777384531374,129216,probe,trial_3,590.56,254.38,1600,865,gaze,,p3,,,,
P002,S1777384531374,129241,probe,trial_3,577.76,253.81,1600,865,gaze,,p3,,,,
P002,S1777384531374,129271,probe,trial_3,571.37,242.11,1600,865,gaze,,p3,,,,
P002,S1777384531374,129303,probe,trial_3,554.37,251.20,1600,865,gaze,,p3,,,,
P002,S1777384531374,129336,probe,trial_3,550.56,255.01,1600,865,gaze,,p3,,,,
P002,S1777384531374,129367,probe,trial_3,510.71,271.86,1600,865,gaze,,p3,,,,
P002,S1777384531374,129395,probe,trial_3,536.37,262.75,1600,865,gaze,,p3,,,,
P002,S1777384531374,129434,probe,trial_3,570.53,258.71,1600,865,gaze,,p3,,,,
P002,S1777384531374,129476,probe,trial_3,523.19,265.66,1600,865,gaze,,p3,,,,
P002,S1777384531374,129503,probe,trial_3,519.31,273.90,1600,865,gaze,,p3,,,,
P002,S1777384531374,129537,probe,trial_3,534.41,268.41,1600,865,gaze,,p3,,,,
P002,S1777384531374,129565,probe,trial_3,545.51,267.85,1600,865,gaze,,p3,,,,
P002,S1777384531374,129598,probe,trial_3,526.73,270.55,1600,865,gaze,,p3,,,,
P002,S1777384531374,129630,probe,trial_3,518.47,270.52,1600,865,gaze,,p3,,,,
P002,S1777384531374,129667,probe,trial_3,531.52,278.59,1600,865,gaze,,p3,,,,
P002,S1777384531374,129693,probe,trial_3,563.60,285.44,1600,865,gaze,,p3,,,,
P002,S1777384531374,129727,probe,trial_3,554.27,300.27,1600,865,gaze,,p3,,,,
P002,S1777384531374,129753,probe,trial_3,579.58,314.21,1600,865,gaze,,p3,,,,
P002,S1777384531374,129793,probe,trial_3,579.62,319.58,1600,865,gaze,,p3,,,,
P002,S1777384531374,129824,probe,trial_3,584.23,323.52,1600,865,gaze,,p3,,,,
P002,S1777384531374,129860,probe,trial_3,554.60,336.72,1600,865,gaze,,p3,,,,
P002,S1777384531374,129890,probe,trial_3,546.92,343.42,1600,865,gaze,,p3,,,,
P002,S1777384531374,129926,probe,trial_3,557.70,349.96,1600,865,gaze,,p3,,,,
P002,S1777384531374,129958,probe,trial_3,551.83,345.11,1600,865,gaze,,p3,,,,
P002,S1777384531374,129986,probe,trial_3,555.17,328.48,1600,865,gaze,,p3,,,,
P002,S1777384531374,130023,probe,trial_3,543.93,314.33,1600,865,gaze,,p3,,,,
P002,S1777384531374,130064,probe,trial_3,515.26,319.13,1600,865,gaze,,p3,,,,
P002,S1777384531374,130091,probe,trial_3,523.00,324.09,1600,865,gaze,,p3,,,,
P002,S1777384531374,130121,probe,trial_3,562.42,330.66,1600,865,gaze,,p3,,,,
P002,S1777384531374,130151,probe,trial_3,596.33,336.16,1600,865,gaze,,p3,,,,
P002,S1777384531374,130191,probe,trial_3,591.61,312.38,1600,865,gaze,,p3,,,,
P002,S1777384531374,130229,probe,trial_3,550.89,302.13,1600,865,gaze,,p3,,,,
P002,S1777384531374,130264,probe,trial_3,527.95,301.45,1600,865,gaze,,p3,,,,
P002,S1777384531374,130296,probe,trial_3,509.64,309.33,1600,865,gaze,,p3,,,,
P002,S1777384531374,130330,probe,trial_3,494.59,316.32,1600,865,gaze,,p3,,,,
P002,S1777384531374,130369,probe,trial_3,511.07,314.00,1600,865,gaze,,p3,,,,
P002,S1777384531374,130403,probe,trial_3,526.50,315.41,1600,865,gaze,,p3,,,,
P002,S1777384531374,130447,probe,trial_3,541.92,310.10,1600,865,gaze,,p3,,,,
P002,S1777384531374,130481,probe,trial_3,538.42,307.93,1600,865,gaze,,p3,,,,
P002,S1777384531374,130519,probe,trial_3,572.46,295.97,1600,865,gaze,,p3,,,,
P002,S1777384531374,130546,probe,trial_3,594.28,284.86,1600,865,gaze,,p3,,,,
P002,S1777384531374,130576,probe,trial_3,625.29,277.28,1600,865,gaze,,p3,,,,
P002,S1777384531374,130606,probe,trial_3,650.74,280.44,1600,865,gaze,,p3,,,,
P002,S1777384531374,130658,probe,trial_3,662.72,285.73,1600,865,gaze,,p3,,,,
P002,S1777384531374,130697,probe,trial_3,619.55,293.47,1600,865,gaze,,p3,,,,
P002,S1777384531374,130732,probe,trial_3,597.06,297.92,1600,865,gaze,,p3,,,,
P002,S1777384531374,130763,probe,trial_3,568.24,306.47,1600,865,gaze,,p3,,,,
P002,S1777384531374,130800,probe,trial_3,540.00,307.70,1600,865,gaze,,p3,,,,
P002,S1777384531374,130834,probe,trial_3,509.35,302.82,1600,865,gaze,,p3,,,,
P002,S1777384531374,130871,probe,trial_3,486.49,315.26,1600,865,gaze,,p3,,,,
P002,S1777384531374,130912,probe,trial_3,457.29,311.39,1600,865,gaze,,p3,,,,
P002,S1777384531374,130943,probe,trial_3,406.94,319.10,1600,865,gaze,,p3,,,,
P002,S1777384531374,130969,probe,trial_3,366.63,321.05,1600,865,gaze,,p3,,,,
P002,S1777384531374,131004,probe,trial_3,341.48,313.02,1600,865,gaze,,p3,,,,
P002,S1777384531374,131039,probe,trial_3,323.51,314.85,1600,865,gaze,,p3,,,,
P002,S1777384531374,131069,probe,trial_3,342.31,324.96,1600,865,gaze,,p3,,,,
P002,S1777384531374,131096,probe,trial_3,360.85,333.45,1600,865,gaze,,p3,,,,
P002,S1777384531374,131132,probe,trial_3,378.47,329.16,1600,865,gaze,,p3,,,,
P002,S1777384531374,131163,probe,trial_3,406.75,320.19,1600,865,gaze,,p3,,,,
P002,S1777384531374,131198,probe,trial_3,407.74,330.38,1600,865,gaze,,p3,,,,
P002,S1777384531374,131229,probe,trial_3,426.04,339.01,1600,865,gaze,,p3,,,,
P002,S1777384531374,131258,probe,trial_3,445.65,345.34,1600,865,gaze,,p3,,,,
P002,S1777384531374,131290,probe,trial_3,441.44,340.19,1600,865,gaze,,p3,,,,
P002,S1777384531374,131325,probe,trial_3,444.44,338.83,1600,865,gaze,,p3,,,,
P002,S1777384531374,131361,probe,trial_3,441.40,335.35,1600,865,gaze,,p3,,,,
P002,S1777384531374,131400,probe,trial_3,444.75,332.20,1600,865,gaze,,p3,,,,
P002,S1777384531374,131439,probe,trial_3,458.60,345.41,1600,865,gaze,,p3,,,,
P002,S1777384531374,131472,probe,trial_3,463.31,347.18,1600,865,gaze,,p3,,,,
P002,S1777384531374,131509,probe,trial_3,431.78,354.73,1600,865,gaze,,p3,,,,
P002,S1777384531374,131543,probe,trial_3,406.08,362.47,1600,865,gaze,,p3,,,,
P002,S1777384531374,131590,probe,trial_3,394.31,364.01,1600,865,gaze,,p3,,,,
P002,S1777384531374,131622,probe,trial_3,395.33,365.70,1600,865,gaze,,p3,,,,
P002,S1777384531374,131665,probe,trial_3,395.29,367.81,1600,865,gaze,,p3,,,,
P002,S1777384531374,131699,probe,trial_3,413.34,366.89,1600,865,gaze,,p3,,,,
P002,S1777384531374,131727,probe,trial_3,418.68,379.66,1600,865,gaze,,p3,,,,
P002,S1777384531374,131761,probe,trial_3,418.86,393.13,1600,865,gaze,,p3,,,,
P002,S1777384531374,131792,probe,trial_3,415.07,402.56,1600,865,gaze,,p3,,,,
P002,S1777384531374,131833,probe,trial_3,356.87,409.46,1600,865,gaze,,p3,,,,
P002,S1777384531374,131871,probe,trial_3,298.29,421.20,1600,865,gaze,,p3,,,,
P002,S1777384531374,131915,probe,trial_3,301.34,396.46,1600,865,gaze,,p3,,,,
P002,S1777384531374,131949,probe,trial_3,323.08,380.68,1600,865,gaze,,p3,,,,
P002,S1777384531374,131985,probe,trial_3,334.71,369.37,1600,865,gaze,,p3,,,,
P002,S1777384531374,132027,probe,trial_3,335.32,364.79,1600,865,gaze,,p3,,,,
P002,S1777384531374,132089,probe,trial_3,333.03,372.39,1600,865,gaze,,p3,,,,
P002,S1777384531374,132122,probe,trial_3,302.52,380.19,1600,865,gaze,,p3,,,,
P002,S1777384531374,132161,probe,trial_3,309.76,386.93,1600,865,gaze,,p3,,,,
P002,S1777384531374,132188,probe,trial_3,317.34,387.91,1600,865,gaze,,p3,,,,
P002,S1777384531374,132227,probe,trial_3,308.73,394.09,1600,865,gaze,,p3,,,,
P002,S1777384531374,132258,probe,trial_3,308.11,397.64,1600,865,gaze,,p3,,,,
P002,S1777384531374,132284,probe,trial_3,312.79,397.55,1600,865,gaze,,p3,,,,
P002,S1777384531374,132318,probe,trial_3,303.08,379.95,1600,865,gaze,,p3,,,,
P002,S1777384531374,132349,probe,trial_3,294.32,376.56,1600,865,gaze,,p3,,,,
P002,S1777384531374,132385,probe,trial_3,287.29,373.79,1600,865,gaze,,p3,,,,
P002,S1777384531374,132423,probe,trial_3,306.42,358.25,1600,865,gaze,,p3,,,,
P002,S1777384531374,132457,probe,trial_3,361.16,359.36,1600,865,gaze,,p3,,,,
P002,S1777384531374,132489,probe,trial_3,442.65,349.20,1600,865,gaze,,p3,,,,
P002,S1777384531374,132502,probe,trial_3,,,1600,865,probe_answer,trial_3,p3,1,7,1,
P002,S1777384531374,132502,probe,quiz,,,1600,865,quiz_item_show,1,,,,,
P002,S1777384531374,132502,probe,quiz,,,1600,865,quiz_item_show,2,,,,,
P002,S1777384531374,132502,probe,quiz,,,1600,865,quiz_item_show,3,,,,,
P002,S1777384531374,132502,quiz,quiz,,,1600,865,phase_start,quiz,,,,,
P002,S1777384531374,132538,quiz,quiz,401.70,361.57,1600,865,gaze,,,,,,
P002,S1777384531374,132573,quiz,quiz,344.41,361.82,1600,865,gaze,,,,,,
P002,S1777384531374,132615,quiz,quiz,340.45,365.87,1600,865,gaze,,,,,,
P002,S1777384531374,132646,quiz,quiz,334.79,371.03,1600,865,gaze,,,,,,
P002,S1777384531374,132690,quiz,quiz,348.17,368.93,1600,865,gaze,,,,,,
P002,S1777384531374,132727,quiz,quiz,359.22,374.96,1600,865,gaze,,,,,,
P002,S1777384531374,132762,quiz,quiz,348.93,360.98,1600,865,gaze,,,,,,
P002,S1777384531374,132798,quiz,quiz,349.63,362.08,1600,865,gaze,,,,,,
P002,S1777384531374,132827,quiz,quiz,356.48,351.39,1600,865,gaze,,,,,,
P002,S1777384531374,132857,quiz,quiz,382.43,352.88,1600,865,gaze,,,,,,
P002,S1777384531374,132884,quiz,quiz,370.84,359.65,1600,865,gaze,,,,,,
P002,S1777384531374,132920,quiz,quiz,371.42,344.94,1600,865,gaze,,,,,,
P002,S1777384531374,132955,quiz,quiz,347.56,348.47,1600,865,gaze,,,,,,
P002,S1777384531374,133006,quiz,quiz,342.73,343.39,1600,865,gaze,,,,,,
P002,S1777384531374,133059,quiz,quiz,299.03,387.69,1600,865,gaze,,,,,,
P002,S1777384531374,133103,quiz,quiz,316.58,351.00,1600,865,gaze,,,,,,
P002,S1777384531374,133136,quiz,quiz,328.25,305.93,1600,865,gaze,,,,,,
P002,S1777384531374,133179,quiz,quiz,348.89,295.01,1600,865,gaze,,,,,,
P002,S1777384531374,133211,quiz,quiz,347.82,291.86,1600,865,gaze,,,,,,
P002,S1777384531374,133252,quiz,quiz,406.70,251.92,1600,865,gaze,,,,,,
P002,S1777384531374,133289,quiz,quiz,425.49,214.65,1600,865,gaze,,,,,,
P002,S1777384531374,133325,quiz,quiz,467.86,191.70,1600,865,gaze,,,,,,
P002,S1777384531374,133362,quiz,quiz,479.86,167.73,1600,865,gaze,,,,,,
P002,S1777384531374,133400,quiz,quiz,503.21,158.98,1600,865,gaze,,,,,,
P002,S1777384531374,133434,quiz,quiz,499.11,152.80,1600,865,gaze,,,,,,
P002,S1777384531374,133464,quiz,quiz,520.21,165.93,1600,865,gaze,,,,,,
P002,S1777384531374,133500,quiz,quiz,506.03,182.72,1600,865,gaze,,,,,,
P002,S1777384531374,133532,quiz,quiz,482.66,199.79,1600,865,gaze,,,,,,
P002,S1777384531374,133567,quiz,quiz,452.50,205.11,1600,865,gaze,,,,,,
P002,S1777384531374,133594,quiz,quiz,428.12,223.07,1600,865,gaze,,,,,,
P002,S1777384531374,133627,quiz,quiz,407.42,238.54,1600,865,gaze,,,,,,
P002,S1777384531374,133655,quiz,quiz,402.30,251.57,1600,865,gaze,,,,,,
P002,S1777384531374,133689,quiz,quiz,364.91,283.22,1600,865,gaze,,,,,,
P002,S1777384531374,133719,quiz,quiz,330.15,330.26,1600,865,gaze,,,,,,
P002,S1777384531374,133761,quiz,quiz,349.46,329.74,1600,865,gaze,,,,,,
P002,S1777384531374,133791,quiz,quiz,319.09,346.77,1600,865,gaze,,,,,,
P002,S1777384531374,133834,quiz,quiz,351.11,360.12,1600,865,gaze,,,,,,
P002,S1777384531374,133864,quiz,quiz,342.84,364.79,1600,865,gaze,,,,,,
P002,S1777384531374,133906,quiz,quiz,364.21,355.51,1600,865,gaze,,,,,,
P002,S1777384531374,133939,quiz,quiz,376.53,364.36,1600,865,gaze,,,,,,
P002,S1777384531374,133979,quiz,quiz,371.52,385.83,1600,865,gaze,,,,,,
P002,S1777384531374,134018,quiz,quiz,337.41,413.86,1600,865,gaze,,,,,,
P002,S1777384531374,134071,quiz,quiz,352.46,409.53,1600,865,gaze,,,,,,
P002,S1777384531374,134113,quiz,quiz,374.26,382.65,1600,865,gaze,,,,,,
P002,S1777384531374,134143,quiz,quiz,411.66,372.76,1600,865,gaze,,,,,,
P002,S1777384531374,134178,quiz,quiz,434.43,357.51,1600,865,gaze,,,,,,
P002,S1777384531374,134231,quiz,quiz,455.93,339.02,1600,865,gaze,,,,,,
P002,S1777384531374,134265,quiz,quiz,425.03,341.11,1600,865,gaze,,,,,,
P002,S1777384531374,134297,quiz,quiz,380.01,348.96,1600,865,gaze,,,,,,
P002,S1777384531374,134331,quiz,quiz,383.10,344.61,1600,865,gaze,,,,,,
P002,S1777384531374,134370,quiz,quiz,373.22,343.07,1600,865,gaze,,,,,,
P002,S1777384531374,134409,quiz,quiz,391.75,371.99,1600,865,gaze,,,,,,
P002,S1777384531374,134502,quiz,quiz,373.82,376.56,1600,865,gaze,,,,,,
P002,S1777384531374,134570,quiz,quiz,321.94,372.74,1600,865,gaze,,,,,,
P002,S1777384531374,134604,quiz,quiz,360.31,407.57,1600,865,gaze,,,,,,
P002,S1777384531374,134650,quiz,quiz,318.15,409.17,1600,865,gaze,,,,,,
P002,S1777384531374,134684,quiz,quiz,374.23,405.52,1600,865,gaze,,,,,,
P002,S1777384531374,134725,quiz,quiz,357.18,388.08,1600,865,gaze,,,,,,
P002,S1777384531374,134768,quiz,quiz,418.20,390.51,1600,865,gaze,,,,,,
P002,S1777384531374,134798,quiz,quiz,395.93,378.53,1600,865,gaze,,,,,,
P002,S1777384531374,134836,quiz,quiz,366.70,374.43,1600,865,gaze,,,,,,
P002,S1777384531374,134871,quiz,quiz,365.82,366.29,1600,865,gaze,,,,,,
P002,S1777384531374,134902,quiz,quiz,319.20,349.00,1600,865,gaze,,,,,,
P002,S1777384531374,134937,quiz,quiz,328.42,352.33,1600,865,gaze,,,,,,
P002,S1777384531374,134967,quiz,quiz,304.48,352.77,1600,865,gaze,,,,,,
P002,S1777384531374,134997,quiz,quiz,274.81,351.41,1600,865,gaze,,,,,,
P002,S1777384531374,135040,quiz,quiz,316.50,369.13,1600,865,gaze,,,,,,
P002,S1777384531374,135083,quiz,quiz,321.05,371.64,1600,865,gaze,,,,,,
P002,S1777384531374,135118,quiz,quiz,292.86,378.41,1600,865,gaze,,,,,,
P002,S1777384531374,135161,quiz,quiz,270.99,405.53,1600,865,gaze,,,,,,
P002,S1777384531374,135198,quiz,quiz,253.11,417.92,1600,865,gaze,,,,,,
P002,S1777384531374,135234,quiz,quiz,244.36,429.92,1600,865,gaze,,,,,,
P002,S1777384531374,135272,quiz,quiz,179.43,439.37,1600,865,gaze,,,,,,
P002,S1777384531374,135313,quiz,quiz,160.66,460.97,1600,865,gaze,,,,,,
P002,S1777384531374,135350,quiz,quiz,159.04,463.80,1600,865,gaze,,,,,,
P002,S1777384531374,135387,quiz,quiz,169.12,463.02,1600,865,gaze,,,,,,
P002,S1777384531374,135422,quiz,quiz,202.23,453.78,1600,865,gaze,,,,,,
P002,S1777384531374,135454,quiz,quiz,200.02,448.24,1600,865,gaze,,,,,,
P002,S1777384531374,135489,quiz,quiz,224.10,467.86,1600,865,gaze,,,,,,
P002,S1777384531374,135526,quiz,quiz,245.08,484.17,1600,865,gaze,,,,,,
P002,S1777384531374,135568,quiz,quiz,244.36,490.85,1600,865,gaze,,,,,,
P002,S1777384531374,135611,quiz,quiz,216.20,495.45,1600,865,gaze,,,,,,
P002,S1777384531374,135658,quiz,quiz,216.08,498.29,1600,865,gaze,,,,,,
P002,S1777384531374,135695,quiz,quiz,205.22,495.75,1600,865,gaze,,,,,,
P002,S1777384531374,135731,quiz,quiz,240.97,494.72,1600,865,gaze,,,,,,
P002,S1777384531374,135768,quiz,quiz,209.95,489.64,1600,865,gaze,,,,,,
P002,S1777384531374,135804,quiz,quiz,220.98,491.42,1600,865,gaze,,,,,,
P002,S1777384531374,135840,quiz,quiz,204.19,478.50,1600,865,gaze,,,,,,
P002,S1777384531374,135883,quiz,quiz,206.98,479.27,1600,865,gaze,,,,,,
P002,S1777384531374,135926,quiz,quiz,214.64,462.90,1600,865,gaze,,,,,,
P002,S1777384531374,135967,quiz,quiz,242.32,459.17,1600,865,gaze,,,,,,
P002,S1777384531374,135998,quiz,quiz,234.25,467.24,1600,865,gaze,,,,,,
P002,S1777384531374,136034,quiz,quiz,262.57,460.76,1600,865,gaze,,,,,,
P002,S1777384531374,136073,quiz,quiz,237.74,465.57,1600,865,gaze,,,,,,
P002,S1777384531374,136112,quiz,quiz,281.67,444.46,1600,865,gaze,,,,,,
P002,S1777384531374,136144,quiz,quiz,276.73,443.08,1600,865,gaze,,,,,,
P002,S1777384531374,136174,quiz,quiz,279.26,414.08,1600,865,gaze,,,,,,
P002,S1777384531374,136204,quiz,quiz,304.84,399.49,1600,865,gaze,,,,,,
P002,S1777384531374,136241,quiz,quiz,301.91,374.03,1600,865,gaze,,,,,,
P002,S1777384531374,136277,quiz,quiz,278.59,358.05,1600,865,gaze,,,,,,
P002,S1777384531374,136319,quiz,quiz,275.03,343.08,1600,865,gaze,,,,,,
P002,S1777384531374,136356,quiz,quiz,298.73,341.87,1600,865,gaze,,,,,,
P002,S1777384531374,136399,quiz,quiz,294.91,343.78,1600,865,gaze,,,,,,
P002,S1777384531374,136435,quiz,quiz,313.92,346.85,1600,865,gaze,,,,,,
P002,S1777384531374,136466,quiz,quiz,329.70,350.43,1600,865,gaze,,,,,,
P002,S1777384531374,136502,quiz,quiz,331.22,355.82,1600,865,gaze,,,,,,
P002,S1777384531374,136538,quiz,quiz,333.79,359.42,1600,865,gaze,,,,,,
P002,S1777384531374,136573,quiz,quiz,312.75,362.11,1600,865,gaze,,,,,,
P002,S1777384531374,136604,quiz,quiz,306.52,363.90,1600,865,gaze,,,,,,
P002,S1777384531374,136634,quiz,quiz,277.73,370.07,1600,865,gaze,,,,,,
P002,S1777384531374,136671,quiz,quiz,267.59,373.36,1600,865,gaze,,,,,,
P002,S1777384531374,136701,quiz,quiz,258.63,364.92,1600,865,gaze,,,,,,
P002,S1777384531374,136731,quiz,quiz,285.31,365.55,1600,865,gaze,,,,,,
P002,S1777384531374,136762,quiz,quiz,273.53,366.72,1600,865,gaze,,,,,,
P002,S1777384531374,136797,quiz,quiz,269.08,371.19,1600,865,gaze,,,,,,
P002,S1777384531374,136827,quiz,quiz,237.81,353.58,1600,865,gaze,,,,,,
P002,S1777384531374,136858,quiz,quiz,220.95,370.76,1600,865,gaze,,,,,,
P002,S1777384531374,136888,quiz,quiz,247.17,357.37,1600,865,gaze,,,,,,
P002,S1777384531374,136921,quiz,quiz,21.51,411.62,1600,865,gaze,,,,,,
P002,S1777384531374,136955,quiz,quiz,14.55,435.92,1600,865,gaze,,,,,,
P002,S1777384531374,136986,quiz,quiz,62.23,463.14,1600,865,gaze,,,,,,
P002,S1777384531374,137021,quiz,quiz,118.94,500.91,1600,865,gaze,,,,,,
P002,S1777384531374,137053,quiz,quiz,163.13,484.80,1600,865,gaze,,,,,,
P002,S1777384531374,137089,quiz,quiz,189.09,456.23,1600,865,gaze,,,,,,
P002,S1777384531374,137127,quiz,quiz,196.05,443.77,1600,865,gaze,,,,,,
P002,S1777384531374,137161,quiz,quiz,219.37,418.47,1600,865,gaze,,,,,,
P002,S1777384531374,137192,quiz,quiz,216.51,392.23,1600,865,gaze,,,,,,
P002,S1777384531374,137228,quiz,quiz,212.26,362.00,1600,865,gaze,,,,,,
P002,S1777384531374,137265,quiz,quiz,219.30,339.52,1600,865,gaze,,,,,,
P002,S1777384531374,137301,quiz,quiz,229.03,325.89,1600,865,gaze,,,,,,
P002,S1777384531374,137334,quiz,quiz,232.88,300.38,1600,865,gaze,,,,,,
P002,S1777384531374,137368,quiz,quiz,267.50,280.50,1600,865,gaze,,,,,,
P002,S1777384531374,137404,quiz,quiz,296.36,261.73,1600,865,gaze,,,,,,
P002,S1777384531374,137441,quiz,quiz,320.10,251.34,1600,865,gaze,,,,,,
P002,S1777384531374,137478,quiz,quiz,336.01,236.87,1600,865,gaze,,,,,,
P002,S1777384531374,137519,quiz,quiz,333.04,236.93,1600,865,gaze,,,,,,
P002,S1777384531374,137555,quiz,quiz,330.21,248.81,1600,865,gaze,,,,,,
P002,S1777384531374,137592,quiz,quiz,299.27,262.38,1600,865,gaze,,,,,,
P002,S1777384531374,137622,quiz,quiz,296.50,263.88,1600,865,gaze,,,,,,
P002,S1777384531374,137659,quiz,quiz,295.85,258.95,1600,865,gaze,,,,,,
P002,S1777384531374,137689,quiz,quiz,283.77,263.34,1600,865,gaze,,,,,,
P002,S1777384531374,137732,quiz,quiz,274.06,268.08,1600,865,gaze,,,,,,
P002,S1777384531374,137762,quiz,quiz,257.18,272.45,1600,865,gaze,,,,,,
P002,S1777384531374,137798,quiz,quiz,250.60,272.19,1600,865,gaze,,,,,,
P002,S1777384531374,137839,quiz,quiz,252.24,269.71,1600,865,gaze,,,,,,
P002,S1777384531374,137876,quiz,quiz,257.00,265.33,1600,865,gaze,,,,,,
P002,S1777384531374,137920,quiz,quiz,272.68,264.09,1600,865,gaze,,,,,,
P002,S1777384531374,137961,quiz,quiz,261.64,266.87,1600,865,gaze,,,,,,
P002,S1777384531374,138003,quiz,quiz,277.33,269.15,1600,865,gaze,,,,,,
P002,S1777384531374,138035,quiz,quiz,283.47,263.85,1600,865,gaze,,,,,,
P002,S1777384531374,138072,quiz,quiz,287.76,254.94,1600,865,gaze,,,,,,
P002,S1777384531374,138113,quiz,quiz,312.89,265.55,1600,865,gaze,,,,,,
P002,S1777384531374,138156,quiz,quiz,343.67,272.21,1600,865,gaze,,,,,,
P002,S1777384531374,138191,quiz,quiz,362.64,286.03,1600,865,gaze,,,,,,
P002,S1777384531374,138217,quiz,quiz,361.46,298.22,1600,865,gaze,,,,,,
